"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.592985542E1,-2.446262190E0,-1.955963802E-1,-2.836080855E0,3.750441476E0
6.593988142E1,-2.949354871E0,-2.099355072E-1,-3.297774664E0,4.429230724E0
6.594990742E1,-4.056133391E0,-5.863938689E-1,-4.418675380E0,6.026671384E0
6.595993342E1,-4.285488671E0,-1.165662321E0,-5.167634708E0,6.813855756E0
6.596995942E1,-3.498340008E0,-1.382347269E0,-4.843239954E0,6.132392685E0
6.597998442E1,-2.761161066E0,-1.907595634E0,-5.024716478E0,6.042409058E0
6.599001042E1,-2.262511684E0,-2.347272338E0,-5.680029139E0,6.549150904E0
6.600003642E1,-2.145041122E0,-3.181256613E0,-5.741603243E0,6.905621106E0
6.601006242E1,-2.363828729E0,-3.645959984E0,-5.420389960E0,6.947038058E0
6.602008842E1,-2.760541846E0,-3.169917693E0,-4.690173882E0,6.298150562E0
6.603011342E1,-2.868121843E0,-1.796253539E0,-3.652261528E0,4.979122809E0
6.604013942E1,-2.507077911E0,-2.750886923E-1,-3.415996594E0,4.246191961E0
6.605016542E1,-2.365149030E0,-1.037880778E-1,-3.604924225E0,4.312792664E0
6.606019142E1,-2.235316869E0,-7.008238792E-1,-4.832536626E0,5.370400903E0
6.607021742E1,-2.566964509E0,-1.568020924E0,-6.124702873E0,6.823487502E0
6.608024242E1,-2.187286670E0,-1.843047636E0,-5.663021343E0,6.344356413E0
6.609026842E1,-1.678475997E0,-2.009061783E0,-4.065107113E0,4.835153231E0
6.610029442E1,-8.285425642E-1,-1.666478680E0,-3.146303127E0,3.655524223E0
6.611032042E1,-6.074350744E-1,-1.805706732E0,-2.837922728E0,3.418092975E0
6.612034642E1,-2.187546871E0,-2.672486871E0,-3.222171335E0,4.723339444E0
6.613037142E1,-3.850150310E0,-3.156185507E0,-3.632232476E0,6.162651793E0
6.614039742E1,-3.574785921E0,-2.351765923E0,-2.835775630E0,5.133373234E0
6.615042342E1,-2.858859853E0,-8.368330389E-1,-1.214996449E0,3.217077177E0
6.616044942E1,-3.134997536E0,-6.911642790E-2,-1.176926397E0,3.349349545E0
6.617047542E1,-3.835348960E0,-2.660886580E-1,-3.276852157E0,5.051580434E0
6.618050142E1,-4.546835237E0,-1.627525699E0,-5.328592767E0,7.191415122E0
6.619052642E1,-4.450057386E0,-2.972403426E0,-6.613272239E0,8.507265282E0
6.620055242E1,-3.511804392E0,-3.361570126E0,-7.472280843E0,8.914477259E0
6.621057842E1,-2.870674737E0,-3.603395762E0,-7.426122338E0,8.739137683E0
6.622060442E1,-2.525301343E0,-3.344990931E0,-6.679916464E0,7.885898501E0
6.623063042E1,-2.439168933E0,-2.743076797E0,-5.778276395E0,6.845618562E0
6.624065542E1,-3.094658765E0,-2.145095501E0,-5.137744326E0,6.369832363E0
6.625068142E1,-3.421792354E0,-1.926088039E0,-4.241655019E0,5.780148384E0
6.626070742E1,-2.683577870E0,-1.671031907E0,-2.859479658E0,4.262694187E0
6.627073342E1,-1.866490293E0,-1.865618473E0,-1.674701035E0,3.125530652E0
6.628075942E1,-1.962508883E0,-2.735314034E0,-1.873588813E0,3.852754731E0
6.629078442E1,-1.738292721E0,-3.265512652E0,-2.840955094E0,4.664360654E0
6.630081042E1,-1.443176438E0,-3.370976542E0,-3.483469369E0,5.057746526E0
6.631083642E1,-1.377718028E0,-4.092268599E0,-3.516693249E0,5.568832971E0
6.632086242E1,-8.810318497E-1,-3.793800400E0,-3.068457976E0,4.958283266E0
6.633088842E1,-4.468676090E-1,-2.348230112E0,-3.161823392E0,3.963710696E0
6.634091442E1,-1.818824084E0,-1.606645292E0,-4.134169747E0,4.793828286E0
6.635093942E1,-3.948873821E0,-2.001730544E0,-5.423403030E0,7.000987791E0
6.636096542E1,-4.538569028E0,-1.846347805E0,-6.020212544E0,7.762123944E0
6.637099142E1,-3.646393847E0,-8.631688982E-1,-5.704189249E0,6.824882682E0
6.638101742E1,-3.332914676E0,7.292296529E-2,-5.440511398E0,6.380658451E0
6.639104342E1,-3.852632160E0,5.283017814E-1,-5.312839783E0,6.583930733E0
6.640106842E1,-4.225572837E0,2.376910704E-1,-5.648140179E0,7.057864431E0
6.641109442E1,-4.122077705E0,-8.372037524E-1,-5.784656292E0,7.152250216E0
6.642112042E1,-4.070162616E0,-2.391172063E0,-4.910909196E0,6.811824769E0
6.643114642E1,-3.594410346E0,-3.323855000E0,-3.486281295E0,6.010154330E0
6.644117242E1,-3.229198519E0,-4.044658815E0,-2.308418759E0,5.667079069E0
6.645119742E1,-2.413531816E0,-3.885715706E0,-2.613649263E0,5.268309487E0
6.646122342E1,-2.342937212E0,-3.708639212E0,-3.511098048E0,5.618822749E0
6.647124942E1,-1.991463418E0,-3.024383419E0,-3.602189482E0,5.107699156E0
6.648127542E1,-1.462606736E0,-1.122616873E0,-3.451343597E0,3.912960482E0
6.649130142E1,-1.636714014E0,-3.346823448E-1,-3.850804321E0,4.197563454E0
6.650132642E1,-2.145039368E0,-1.389204884E-1,-4.870240057E0,5.323507397E0
6.651135242E1,-2.904214366E0,-1.352451040E0,-6.053053431E0,6.848579469E0
6.652137842E1,-2.600069690E0,-2.015061611E0,-5.473342345E0,6.385789858E0
6.653140442E1,-1.905181319E0,-2.078164178E0,-3.947624856E0,4.851002393E0
6.654143042E1,-1.728732231E0,-2.324552397E0,-3.030684378E0,4.192506025E0
6.655145642E1,-1.959808931E0,-1.961293539E0,-3.549904264E0,4.504369399E0
6.656148142E1,-3.327659199E0,-2.107985562E0,-4.437819749E0,5.933899476E0
6.657150742E1,-3.448816431E0,-1.625818312E0,-4.488542590E0,5.889366226E0
6.658153342E1,-2.810971742E0,-1.226906058E0,-4.325304701E0,5.302369411E0
6.659155942E1,-2.958231529E0,-1.653501370E0,-5.012442588E0,6.050601727E0
6.660158542E1,-3.411905882E0,-1.791930692E0,-5.797651729E0,6.961672423E0
6.661161042E1,-3.452677932E0,-1.520484231E0,-5.903662918E0,7.006146805E0
6.662163642E1,-3.178514854E0,-1.274049819E0,-4.888208551E0,5.968311524E0
6.663166242E1,-2.605404689E0,-1.172344519E0,-3.328184863E0,4.386267177E0
6.664168842E1,-1.835452688E0,-1.115640560E0,-2.333867011E0,3.171825287E0
6.665171429E1,-2.363877261E0,-1.378712055E0,-2.954343715E0,4.027022402E0
6.666174029E1,-3.354741747E0,-1.854331593E0,-3.524658326E0,5.207307765E0
6.667176529E1,-3.009772981E0,-2.153841766E0,-2.973670517E0,4.747681971E0
6.668179129E1,-1.454639904E0,-2.319961748E0,-1.967698579E0,3.371948615E0
6.669181729E1,-3.329071301E-1,-2.153050053E0,-1.855127984E0,2.861459684E0
6.670184329E1,-1.449907753E0,-2.482443591E0,-3.996699368E0,4.923247354E0
6.671186929E1,-2.875056641E0,-2.862403851E0,-5.089675536E0,6.508771278E0
6.672189429E1,-3.193536935E0,-2.948196537E0,-4.606466897E0,6.333251791E0
6.673192029E1,-2.695637167E0,-2.927035464E0,-3.616876518E0,5.377340615E0
6.674194629E1,-1.965463774E0,-2.422537113E0,-3.708205349E0,4.845876682E0
6.675197229E1,-2.384077052E0,-2.007713415E0,-4.620568042E0,5.573543359E0
6.676199829E1,-2.986633794E0,-2.294681895E0,-4.776091699E0,6.082482909E0
6.677202329E1,-3.228113860E0,-2.615660706E0,-3.793971723E0,5.626421728E0
6.678204929E1,-2.260275124E0,-2.250099800E0,-2.554188927E0,4.086033997E0
6.679207529E1,-1.676123663E0,-1.760884316E0,-2.583875826E0,3.547748355E0
6.680210129E1,-1.760000802E0,-1.087395585E0,-4.086560547E0,4.580393988E0
6.681212729E1,-2.336488903E0,-4.316356122E-1,-5.066067987E0,5.595581698E0
6.682215329E1,-2.267221032E0,3.956401527E-2,-4.315454482E0,4.874936297E0
6.683217829E1,-1.631238681E0,-4.680725366E-1,-3.492294572E0,3.882802198E0
6.684220429E1,-2.259119714E0,-2.130369288E0,-4.420580403E0,5.402187176E0
6.685223029E1,-2.957801759E0,-2.885009771E0,-5.563245624E0,6.929760061E0
6.686225629E1,-3.366545522E0,-2.644701487E0,-5.110868769E0,6.667012395E0
6.687228229E1,-2.604815290E0,-1.706316345E0,-3.659465883E0,4.805025360E0
6.688230729E1,-2.089370366E0,-2.111289824E0,-2.148547112E0,3.665960712E0
6.689233329E1,-1.873363988E0,-3.094338922E0,-1.350591041E0,3.861155546E0
6.690235929E1,-1.647361794E0,-3.163610301E0,-8.856426716E-1,3.675131829E0
6.691238529E1,-1.843010506E0,-2.931289898E0,-2.666505754E-2,3.462637610E0
6.692241129E1,-1.079956757E0,-1.960089598E0,1.343707699E0,2.610327222E0
6.693243629E1,9.620540857E-2,-2.248277807E-1,1.752221081E0,1.769203699E0
6.694246229E1,1.101118708E0,1.500145860E0,1.486127161E0,2.381485660E0
6.695248829E1,6.224858075E-1,2.388047311E0,4.047951382E-1,2.500823394E0
6.696251429E1,-1.010735080E0,2.704486343E0,-9.467349654E-1,3.038443496E0
6.697254029E1,-3.632369301E-1,2.431964579E0,-1.344160273E0,2.802348947E0
6.698256629E1,9.868082732E-2,1.422825204E0,-1.695080920E0,2.215280748E0
6.699259129E1,-6.775925991E-1,1.005651510E0,-2.993337042E0,3.229633623E0
6.700261729E1,-1.444121641E0,4.541181564E-2,-4.716297487E0,4.932647518E0
6.701264329E1,-3.183901016E0,-1.423879457E0,-5.097217274E0,6.176267670E0
6.702266929E1,-3.014399590E0,-2.288897245E0,-4.983340995E0,6.257742641E0
6.703269529E1,-2.891538187E0,-3.582100788E0,-4.640205916E0,6.536356025E0
6.704272029E1,-2.975798027E0,-4.862081437E0,-4.427797036E0,7.218074285E0
6.705274629E1,-2.606867370E0,-5.044789969E0,-4.049240109E0,6.974382322E0
6.706277229E1,-2.041928105E0,-3.694981286E0,-2.889528499E0,5.115831510E0
6.707279829E1,-1.810340066E0,-2.309226844E0,-1.649310086E0,3.366018944E0
6.708282429E1,-2.450617781E0,-1.283105986E0,-1.321317540E0,3.065578008E0
6.709285029E1,-3.614321285E0,-4.986528897E-1,-1.835925727E0,4.084433416E0
6.710287529E1,-3.085918054E0,3.960225606E-1,-1.286977428E0,3.366902880E0
6.711290129E1,-1.835830710E0,7.709056824E-1,-3.109555131E-1,2.015257626E0
6.712292729E1,-1.632795795E0,-1.858373773E-1,-1.637149047E0,2.319658302E0
6.713295329E1,-1.856797071E0,-1.204017132E0,-4.176787763E0,4.726828602E0
6.714297929E1,-1.626401280E0,-1.464315877E0,-5.895708951E0,6.288782564E0
6.715300429E1,-1.914767244E0,-1.774196087E0,-6.166853111E0,6.696579922E0
6.716303029E1,-1.543090151E0,-1.657946423E0,-5.369201095E0,5.827369386E0
6.717305629E1,-1.787357000E0,-1.254583268E0,-4.986290916E0,5.443502670E0
6.718308229E1,-2.935820321E0,-1.320807078E0,-4.880839890E0,5.846894075E0
6.719310829E1,-2.889813551E0,-1.302353266E0,-3.714430295E0,4.883046058E0
6.720313329E1,-2.193860110E0,-1.556040564E0,-2.856871800E0,3.923773809E0
6.721315929E1,-2.286022754E0,-2.486357718E0,-2.513084756E0,4.209925144E0
6.722318529E1,-2.595219132E0,-2.434808664E0,-3.149737197E0,4.752294181E0
6.723321129E1,-2.603168422E0,-1.938743752E0,-3.228386925E0,4.577957548E0
6.724323729E1,-2.187858820E0,-1.947264315E0,-2.977840751E0,4.176852891E0
6.725326229E1,-1.542889299E0,-2.070202609E0,-2.818784791E0,3.822537630E0
6.726328829E1,-2.202590880E0,-2.526594747E0,-3.573608292E0,4.899567718E0
6.727331429E1,-2.736102238E0,-2.356324997E0,-4.061118143E0,5.434262003E0
6.728334029E1,-2.069221446E0,-2.306176937E0,-3.060682349E0,4.355215941E0
6.729336629E1,-1.293732131E0,-2.276830346E0,-1.625840532E0,3.082378414E0
6.730339229E1,-1.864481482E0,-1.822623897E0,-1.897397506E0,3.224649804E0
6.731341729E1,-3.970080211E0,-2.517038643E0,-3.109325920E0,5.636038333E0
6.732344329E1,-3.833274660E0,-1.413435161E0,-2.111986812E0,4.599160996E0
6.733346929E1,-3.596139368E0,-9.619061512E-1,-1.044670565E0,3.866370182E0
6.734349529E1,-3.014113369E0,-1.279481297E0,-7.246980608E-1,3.353675457E0
6.735352129E1,-2.715002268E0,-1.716485823E0,-2.291187599E0,3.945516634E0
6.736354729E1,-2.158236533E0,-1.933725087E0,-4.592036553E0,5.429924249E0
6.737357229E1,-1.341238419E0,-1.557238659E0,-5.415168396E0,5.792060212E0
6.738359829E1,-9.921877116E-1,-1.356941117E0,-6.145699639E0,6.371448007E0
6.739362429E1,-1.480442498E0,-1.166040636E0,-6.634428635E0,6.896883649E0
6.740365029E1,-2.514553576E0,-1.105122589E0,-7.081297998E0,7.595331261E0
6.741367629E1,-3.869325084E0,-1.272840614E0,-6.823089048E0,7.946467390E0
6.742370129E1,-3.689759430E0,-9.132953238E-1,-4.454367369E0,5.855751161E0
6.743372729E1,-3.985549605E0,-1.040676917E0,-2.246532998E0,4.691963833E0
6.744375329E1,-3.964930568E0,-1.572466562E0,-1.106867398E0,4.406640550E0
6.745377929E1,-2.827189287E0,-1.624855276E0,-3.436028570E-1,3.278904825E0
6.746380529E1,-1.439248571E0,-1.303418044E0,6.434778965E-1,2.045580321E0
6.747383029E1,-8.069169295E-1,-1.619267676E0,8.056363893E-1,1.980452658E0
6.748385629E1,3.738212675E-2,-1.644484379E0,-6.166520405E-1,1.756697479E0
6.749388229E1,7.666760990E-1,-1.076126246E0,-2.661978840E0,2.971863268E0
6.750390829E1,-2.532051954E-1,-1.413242787E0,-4.127496904E0,4.370079947E0
6.751393429E1,-1.982110212E0,-2.502366225E0,-4.950578461E0,5.890570831E0
6.752396029E1,-2.421182898E0,-2.583710935E0,-4.535206879E0,5.753763139E0
6.753398529E1,-2.613799244E0,-1.702413914E0,-3.926210014E0,5.014507423E0
6.754401129E1,-4.010921258E0,-2.080883718E0,-3.443816476E0,5.681323640E0
6.755403729E1,-2.507769344E0,-1.952214568E0,-2.939039798E0,4.328741588E0
6.756406329E1,-2.106719932E0,-1.536318491E0,-2.996865837E0,3.972373122E0
6.757408929E1,-2.539070951E0,-1.530318078E0,-3.886173543E0,4.887852240E0
6.758411429E1,-1.110489748E0,-1.454919401E0,-4.566345642E0,4.919501038E0
6.759414029E1,-4.969548583E-3,-1.441791233E0,-4.213475533E0,4.453331643E0
6.760416629E1,3.188700119E-1,-5.677623010E-1,-4.307661898E0,4.356602247E0
6.761419229E1,-2.814718053E-1,1.712357104E-2,-4.465523856E0,4.474418723E0
6.762421829E1,-2.418675319E0,-5.583933073E-1,-4.374790272E0,5.029968520E0
6.763424429E1,-4.830335734E0,-1.388130750E0,-3.423762866E0,6.081217184E0
6.764426929E1,-5.984432262E0,-2.852037907E0,-2.308115289E0,7.019611521E0
6.765429504E1,-4.419013934E0,-3.252939384E0,-4.019270790E-1,5.501894597E0
6.766432104E1,-2.687589644E0,-2.028959273E0,9.925964320E-1,3.510706696E0
6.767434704E1,-2.449709124E0,-1.849163824E0,1.184302075E0,3.289840884E0
6.768437304E1,-1.863475176E0,-1.151624910E0,1.211734287E0,2.503413599E0
6.769439804E1,-1.413112979E0,1.503056020E-1,-1.459027655E0,2.036723291E0
6.770442404E1,-2.688702954E0,-3.904115725E-1,-3.882719593E0,4.738887655E0
6.771445004E1,-2.412482826E0,-9.195787418E-1,-5.201669596E0,5.807156363E0
6.772447604E1,-2.450776533E0,-1.421193246E0,-5.573510996E0,6.252209264E0
6.773450204E1,-2.088883586E0,-1.134185005E0,-5.872813008E0,6.335593334E0
6.774452704E1,-2.627894543E0,-2.008675867E0,-6.586825867E0,7.370677274E0
6.775455304E1,-2.796624429E0,-2.580192665E0,-6.298682681E0,7.358797857E0
6.776457904E1,-2.107840259E0,-3.318852707E0,-4.103197045E0,5.682780995E0
6.777460504E1,-2.024385873E0,-3.177718463E0,-2.431136613E0,4.484022527E0
6.778463104E1,-2.318346747E0,-2.538909568E0,-2.054789933E0,4.005365789E0
6.779465704E1,-1.751736639E0,-1.296031256E0,-1.356099703E0,2.566570606E0
6.780468204E1,-9.682190976E-1,-5.679453188E-1,-6.625503445E-1,1.303450446E0
6.781470804E1,-4.860673428E-1,-8.343947500E-1,-6.939270884E-1,1.189121888E0
6.782473404E1,-9.965982664E-1,-9.359983081E-1,-2.408596766E0,2.769591905E0
6.783476004E1,-2.472897135E0,-2.060880978E0,-3.900764101E0,5.057510377E0
6.784478604E1,-2.492739661E0,-3.010998557E0,-3.293912578E0,5.111724112E0
6.785481104E1,-2.746364394E0,-3.012422354E0,-3.252278649E0,5.214836741E0
6.786483704E1,-3.717762038E0,-3.502457618E0,-4.112946108E0,6.557841842E0
6.787486304E1,-2.973145145E0,-2.819401088E0,-3.333546760E0,5.282153779E0
6.788488904E1,-1.882472780E0,-1.224905725E0,-1.700625835E0,2.817130816E0
6.789491504E1,-1.393313137E0,2.520278585E-1,-1.370352291E0,1.970458054E0
6.790494004E1,-8.021344918E-1,1.081612689E0,-2.887687211E0,3.186227107E0
6.791496604E1,-1.371850055E0,-1.564422548E-2,-4.642788631E0,4.841250209E0
6.792499204E1,-1.569558157E0,-1.524880167E0,-5.722758252E0,6.126886187E0
6.793501804E1,-1.726919302E0,-1.912131320E0,-5.696727617E0,6.252295739E0
6.794504404E1,-2.008261299E0,-1.127753068E0,-5.795327461E0,6.236245730E0
6.795507004E1,-1.989780882E0,-1.151082873E0,-4.308676389E0,4.883534782E0
6.796509504E1,-1.177375463E0,-3.442840576E-1,-1.767356014E0,2.151346503E0
6.797512104E1,-1.096167286E0,6.337440366E-1,-7.792198384E-1,1.486740656E0
6.798514704E1,-1.266260450E0,1.108825046E0,-1.328372206E0,2.144173787E0
6.799517304E1,-3.236327737E0,-1.118418573E0,-1.385339289E0,3.693757202E0
6.800519904E1,-3.783868612E0,-3.122098578E0,-9.904966968E-1,5.004622354E0
6.801522404E1,-4.069381428E0,-4.024922708E0,-9.917544329E-1,5.808910816E0
6.802525004E1,-4.806464184E0,-4.283028163E0,-2.622503117E0,6.951543051E0
6.803527604E1,-3.803564373E0,-4.369584496E0,-2.943612320E0,6.498093882E0
6.804530204E1,-2.427631207E0,-3.173043614E0,-2.285635668E0,4.602795831E0
6.805532804E1,-2.401660214E0,-2.055273498E0,-2.923380370E0,4.305609564E0
6.806535404E1,-1.908424477E0,-2.639643645E-1,-3.605838144E0,4.088255116E0
6.807537904E1,-1.650568699E0,9.500439048E-1,-4.070572506E0,4.494053958E0
6.808540504E1,-1.089571334E0,8.836113489E-1,-4.327312635E0,4.549018504E0
6.809543104E1,-6.805588916E-1,4.670247155E-1,-5.365427302E0,5.428543324E0
6.810545704E1,-1.982795506E0,-2.529774463E-1,-6.609627085E0,6.905262182E0
6.811548304E1,-3.090693768E0,-2.085404785E0,-6.054160309E0,7.110144733E0
6.812550804E1,-1.928589770E0,-2.937283879E0,-3.548885679E0,4.994165060E0
6.813553404E1,-6.161170202E-1,-2.850553883E0,-2.069272901E0,3.575912186E0
6.814556004E1,-1.304781907E0,-3.894492377E0,-2.004706192E0,4.570380030E0
6.815558604E1,-2.732462639E0,-4.526057156E0,-1.877749107E0,5.610480119E0
6.816561204E1,-1.821815227E0,-2.536597579E0,-5.788655788E-1,3.176227850E0
6.817563804E1,-1.697565987E0,-7.054928809E-1,-9.739005446E-1,2.080368418E0
6.818566304E1,-3.426619231E0,-4.033362579E-1,-2.504323872E0,4.263336434E0
6.819568904E1,-3.562012094E0,-8.885826516E-1,-2.169280170E0,4.264186410E0
6.820571504E1,-3.037984335E0,-1.426735237E0,-8.810824281E-1,3.470047334E0
6.821574104E1,-2.353779996E0,-9.341599435E-1,-2.418151116E0,3.501483956E0
6.822576704E1,-2.878662326E0,-1.992366813E0,-3.719700975E0,5.108071813E0
6.823579204E1,-1.214162636E0,-2.458319734E0,-3.642965040E0,4.559465002E0
6.824581804E1,-4.677570793E-1,-1.739806273E0,-4.309541777E0,4.670960595E0
6.825584404E1,-1.820458380E0,-8.079606575E-1,-6.283587509E0,6.591687275E0
6.826587004E1,-3.955646651E0,-1.334564407E0,-6.438590764E0,7.673568506E0
6.827589604E1,-3.351812000E0,-1.019317038E0,-3.075807926E0,4.662000140E0
6.828592104E1,-4.229709157E-1,6.875816900E-1,-2.681322598E-1,8.506279355E-1
6.829594704E1,-7.007516661E-1,1.543695338E0,-4.265000027E-1,1.748127697E0
6.830597304E1,-2.578469198E0,7.813090485E-1,-1.381756116E0,3.027903102E0
6.831599904E1,-2.655881363E0,7.848717570E-2,-1.158181978E0,2.898491253E0
6.832602504E1,-1.871285302E0,1.232914656E-1,-1.718729984E0,2.543804675E0
6.833605104E1,-2.846406746E0,-2.027002795E0,-3.596193162E0,5.014317197E0
6.834607604E1,-2.692832842E0,-4.987659749E0,-3.392130598E0,6.605652767E0
6.835610204E1,-2.310333722E0,-5.738490770E0,-4.388879138E0,7.584865083E0
6.836612804E1,-1.736437984E0,-4.174120848E0,-5.224241018E0,6.908776732E0
6.837615404E1,-1.774810045E0,-2.577319343E0,-4.436231645E0,5.428874367E0
6.838618004E1,-2.811947057E0,-9.597374189E-1,-2.829433156E0,4.102905574E0
6.839620504E1,-2.970292581E0,6.086928105E-1,-1.748170130E0,3.499891964E0
6.840623104E1,-3.975426905E0,2.499520969E-1,-1.066197674E0,4.123502468E0
6.841625704E1,-5.307598924E0,-1.166228916E0,-1.048867697E0,5.534511692E0
6.842628304E1,-3.772605705E0,-1.834560987E0,-9.173170388E-1,4.294140004E0
6.843630904E1,-1.809785165E0,-9.668856400E-1,-1.125359802E0,2.340218979E0
6.844633404E1,-1.028989210E0,5.206828594E-2,-2.993593735E0,3.165933251E0
6.845636004E1,-4.602018920E-1,2.568383628E-1,-4.634803673E0,4.664671137E0
6.846638604E1,7.470926043E-1,1.257137917E0,-5.564862964E0,5.753802474E0
6.847641204E1,9.927130839E-1,1.361486158E0,-6.032463046E0,6.263364449E0
6.848643804E1,-3.788951889E-1,3.217787093E-1,-6.820298756E0,6.838390032E0
6.849646404E1,-2.966541884E0,-1.582270004E0,-6.704180655E0,7.499999158E0
6.850648904E1,-4.459740668E0,-2.976230428E0,-5.065368075E0,7.375987264E0
6.851651504E1,-3.857017572E0,-2.399197367E0,-3.390815560E0,5.668365083E0
6.852654104E1,-3.831952313E0,-2.353290877E0,-2.779786202E0,5.286685900E0
6.853656704E1,-2.839790036E0,-2.629262499E0,-1.929382360E0,4.324343306E0
6.854659304E1,-2.610135087E0,-2.556661715E0,-1.021914371E0,3.793894210E0
6.855661904E1,-3.135661195E0,-2.583879919E0,-1.623859495E0,4.375582958E0
6.856664404E1,-2.804348016E0,-3.639370172E0,-1.189593220E0,4.745999902E0
6.857667004E1,-1.702946303E0,-2.689128047E0,-3.115484208E-1,3.198202336E0
6.858669604E1,-1.725837860E-1,3.735639900E-1,-1.692766593E0,1.742066002E0
6.859672204E1,-3.826423770E-1,-5.532600367E-1,-3.040279074E0,3.113809356E0
6.860674804E1,-1.605636647E-1,-1.474167266E0,-3.193099564E0,3.520629864E0
6.861677304E1,1.121457955E-1,-2.030012941E-1,-3.300632198E0,3.308770030E0
6.862679904E1,-1.021943607E0,-8.441923445E-1,-5.228846285E0,5.394243498E0
6.863682504E1,-2.318999588E0,-2.971615221E0,-4.704367998E0,6.028211540E0
6.864685104E1,-2.323659234E0,-4.209642098E0,-2.949533796E0,5.640942159E0
6.865687717E1,-2.886867724E0,-4.483173677E0,-2.583334959E0,5.925071390E0
6.866690217E1,-4.059991969E0,-5.356380490E0,-2.725484864E0,7.252765989E0
6.867692817E1,-3.663044671E0,-4.704021842E0,-9.155236977E-1,6.031906945E0
6.868695417E1,-2.029982828E0,-2.488983702E0,6.221203566E-1,3.271529289E0
6.869698017E1,-2.106406814E-1,-1.680150640E-1,1.206452497E0,1.236174011E0
6.870700617E1,3.072741061E-2,8.674437976E-1,-3.298291558E-1,9.285419688E-1
6.871703217E1,-8.207450098E-1,-7.628090429E-1,-1.323641224E0,1.734222044E0
6.872705717E1,-6.711697251E-2,-9.383494735E-2,-1.954939370E0,1.958340529E0
6.873708317E1,8.184833068E-1,2.259381670E0,-4.092080319E0,4.745507538E0
6.874710917E1,-1.196689109E0,2.151691160E0,-4.560245242E0,5.182439226E0
6.875713517E1,-1.506098326E0,1.283691877E0,-3.547378852E0,4.062030739E0
6.876716117E1,-1.991302620E0,5.922913706E-1,-3.749144629E0,4.286278181E0
6.877718617E1,-4.717192696E0,-1.493473603E0,-3.142334622E0,5.861453506E0
6.878721217E1,-3.103944143E0,-1.977528918E0,-2.777330371E0,4.610710776E0
6.879723817E1,-1.090640498E0,-8.689599806E-1,-2.024079187E0,2.457943184E0
6.880726417E1,-1.396720895E0,-7.659273630E-1,-2.474834025E0,2.943174720E0
6.881729017E1,-1.293812823E0,-1.441384851E0,-3.252142993E0,3.785231295E0
6.882731617E1,-8.140236354E-1,-9.810674769E-1,-4.327526059E0,4.511386667E0
6.883734117E1,-1.358009988E0,2.391780174E-1,-5.183775946E0,5.364040484E0
6.884736717E1,-2.766695455E0,-7.003759825E-1,-5.240694498E0,5.967412260E0
6.885739317E1,-4.690179729E0,-3.090500225E0,-3.650274060E0,6.698766919E0
6.886741917E1,-2.290881205E0,-2.004003941E0,-3.303209066E-1,3.061581355E0
6.887744517E1,-8.434433162E-2,1.399683094E-1,-1.778494960E-1,2.415275080E-1
